12,24,36,48,
Sternguard-Grav-gun-Special Issue Boltgun-Combi-flamer,0.41076216774033997,0.2628181904999282,0.13380299741934926,0.09265027174928142,
Sternguard-Grav-gun-Special Issue Boltgun-Combi-melta,0.4370509464757215,0.27963855469192384,0.1423663892541873,0.09857988914123546,
Sternguard-Grav-gun-Special Issue Boltgun-Combi-plasma,0.4239065571080307,0.2712283725959263,0.13808469333676804,0.09561508044525831,
Sternguard-Grav-gun-Special Issue Boltgun-Storm Bolter,0.381187291663034,0.24389528078393305,0.12416918160515576,0.08597945218333325,
Sternguard-Grav-gun-Combi-flamer-Boltgun,0.43376484913379804,0.27753600916792426,0.1412959652748326,0.09783868696724113,
Sternguard-Grav-gun-Combi-flamer-Combi-flamer,0.46991191989494835,0.30066400993191805,0.1530706290477349,0.10599191088117789,
Sternguard-Grav-gun-Combi-flamer-Combi-melta,0.4962006986303286,0.31748437412391295,0.16163402088257367,0.11192152827313201,
Sternguard-Grav-gun-Combi-flamer-Combi-plasma,0.4830563092626393,0.30907419202791603,0.1573523249651543,0.10895671957715508,
Sternguard-Grav-gun-Combi-flamer-Storm Bolter,0.4403370438176441,0.2817411002159234,0.14343681323354188,0.09932109131522966,
Sternguard-Grav-gun-Combi-melta-Boltgun,0.4863424066045634,0.3111767375519149,0.1584227489445092,0.10969792175114937,
Sternguard-Grav-gun-Combi-melta-Combi-flamer,0.5224894773657114,0.33430473831590873,0.17019741271741182,0.11785114566508606,
Sternguard-Grav-gun-Combi-melta-Combi-melta,0.5487782561010934,0.35112510250790374,0.1787608045522501,0.12378076305703994,
Sternguard-Grav-gun-Combi-melta-Combi-plasma,0.5356338667334037,0.3427149204119061,0.174479108634831,0.1208159543610629,
Sternguard-Grav-gun-Combi-melta-Storm Bolter,0.492914601288407,0.31538182859991387,0.16056359690321878,0.11118032609913782,
Sternguard-Grav-gun-Combi-plasma-Boltgun,0.4600536278691813,0.2943563733599198,0.14985935710967094,0.10376830435919522,
Sternguard-Grav-gun-Combi-plasma-Combi-flamer,0.4962006986303286,0.31748437412391295,0.16163402088257367,0.11192152827313201,
Sternguard-Grav-gun-Combi-plasma-Combi-melta,0.5224894773657114,0.33430473831590873,0.17019741271741182,0.11785114566508606,
Sternguard-Grav-gun-Combi-plasma-Combi-plasma,0.5093450879980228,0.3258945562199114,0.16591571679999267,0.11488633696910897,
Sternguard-Grav-gun-Combi-plasma-Storm Bolter,0.46662582255302754,0.29856146440791875,0.15200020506838033,0.10525070870718362,
Sternguard-Grav-gun-Combi-grav-Boltgun,0.4731980172368727,0.3027665554559175,0.1541410530270899,0.10673311305517225,
Sternguard-Grav-gun-Combi-grav-Combi-flamer,0.5093450879980228,0.3258945562199114,0.16591571679999267,0.11488633696910897,
Sternguard-Grav-gun-Combi-grav-Combi-melta,0.5356338667334037,0.3427149204119061,0.174479108634831,0.1208159543610629,
Sternguard-Grav-gun-Combi-grav-Combi-plasma,0.5224894773657114,0.33430473831590873,0.17019741271741182,0.11785114566508606,
Sternguard-Grav-gun-Combi-grav-Storm Bolter,0.47977021192071573,0.30697164650391623,0.15628190098579975,0.10821551740316063,
Sternguard-Grav-gun-Storm Bolter-Boltgun,0.3746150969791898,0.23969018973593464,0.12202833364644636,0.08449704783534458,
Sternguard-Grav-gun-Storm Bolter-Combi-flamer,0.41076216774033997,0.2628181904999282,0.13380299741934926,0.09265027174928142,
Sternguard-Grav-gun-Storm Bolter-Combi-melta,0.4370509464757215,0.27963855469192384,0.1423663892541873,0.09857988914123546,
Sternguard-Grav-gun-Storm Bolter-Combi-plasma,0.4239065571080307,0.2712283725959263,0.13808469333676804,0.09561508044525831,
Sternguard-Grav-gun-Storm Bolter-Storm Bolter,0.381187291663034,0.24389528078393305,0.12416918160515576,0.08597945218333325,
Sternguard-Meltagun-Special Issue Boltgun-Boltgun,0.3877594863468815,0.2481003718319324,0.12631002956386536,0.08746185653132178,
Sternguard-Meltagun-Special Issue Boltgun-Combi-flamer,0.4239065571080307,0.2712283725959263,0.13808469333676804,0.09561508044525831,
Sternguard-Meltagun-Special Issue Boltgun-Combi-melta,0.4501953358434134,0.2880487367879212,0.14664808517160663,0.10154469783721236,
Sternguard-Meltagun-Special Issue Boltgun-Combi-plasma,0.4370509464757215,0.27963855469192384,0.1423663892541873,0.09857988914123546,
Sternguard-Meltagun-Special Issue Boltgun-Storm Bolter,0.3943316810307263,0.2523054628799314,0.12845087752257486,0.08894426087931019,
Sternguard-Meltagun-Combi-flamer-Boltgun,0.4469092385014907,0.2859461912639223,0.14557766119225168,0.10080349566321829,
Sternguard-Meltagun-Combi-flamer-Combi-flamer,0.4830563092626393,0.30907419202791603,0.1573523249651543,0.10895671957715508,
Sternguard-Meltagun-Combi-flamer-Combi-melta,0.5093450879980228,0.3258945562199114,0.16591571679999267,0.11488633696910897,
Sternguard-Meltagun-Combi-flamer-Combi-plasma,0.4962006986303286,0.31748437412391295,0.16163402088257367,0.11192152827313201,
Sternguard-Meltagun-Combi-flamer-Storm Bolter,0.4534814331853353,0.2901512823119209,0.14771850915096163,0.1022859000112067,
Sternguard-Meltagun-Combi-melta-Boltgun,0.49948679597225365,0.31958691964791247,0.16270444486192814,0.11266273044712602,
Sternguard-Meltagun-Combi-melta-Combi-flamer,0.5356338667334037,0.3427149204119061,0.174479108634831,0.1208159543610629,
Sternguard-Meltagun-Combi-melta-Combi-melta,0.5619226454687839,0.3595352846039018,0.18304250046966955,0.12674557175301698,
Sternguard-Meltagun-Combi-melta-Combi-plasma,0.5487782561010934,0.35112510250790374,0.1787608045522501,0.12378076305703994,
Sternguard-Meltagun-Combi-melta-Storm Bolter,0.5060589906560979,0.32379201069591146,0.1648452928206378,0.11414513479511484,
Sternguard-Meltagun-Combi-plasma-Boltgun,0.4731980172368727,0.3027665554559175,0.1541410530270899,0.10673311305517225,
Sternguard-Meltagun-Combi-plasma-Combi-flamer,0.5093450879980228,0.3258945562199114,0.16591571679999267,0.11488633696910897,
Sternguard-Meltagun-Combi-plasma-Combi-melta,0.5356338667334037,0.3427149204119061,0.174479108634831,0.1208159543610629,
Sternguard-Meltagun-Combi-plasma-Combi-plasma,0.5224894773657114,0.33430473831590873,0.17019741271741182,0.11785114566508606,
Sternguard-Meltagun-Combi-plasma-Storm Bolter,0.47977021192071573,0.30697164650391623,0.15628190098579975,0.10821551740316063,
Sternguard-Meltagun-Combi-grav-Boltgun,0.4863424066045634,0.3111767375519149,0.1584227489445092,0.10969792175114937,
Sternguard-Meltagun-Combi-grav-Combi-flamer,0.5224894773657114,0.33430473831590873,0.17019741271741182,0.11785114566508606,
Sternguard-Meltagun-Combi-grav-Combi-melta,0.5487782561010934,0.35112510250790374,0.1787608045522501,0.12378076305703994,
Sternguard-Meltagun-Combi-grav-Combi-plasma,0.5356338667334037,0.3427149204119061,0.174479108634831,0.1208159543610629,
Sternguard-Meltagun-Combi-grav-Storm Bolter,0.492914601288407,0.31538182859991387,0.16056359690321878,0.11118032609913782,
Sternguard-Meltagun-Storm Bolter-Boltgun,0.3877594863468815,0.2481003718319324,0.12631002956386536,0.08746185653132178,
Sternguard-Meltagun-Storm Bolter-Combi-flamer,0.4239065571080307,0.2712283725959263,0.13808469333676804,0.09561508044525831,
Sternguard-Meltagun-Storm Bolter-Combi-melta,0.4501953358434134,0.2880487367879212,0.14664808517160663,0.10154469783721236,
Sternguard-Meltagun-Storm Bolter-Combi-plasma,0.4370509464757215,0.27963855469192384,0.1423663892541873,0.09857988914123546,
Sternguard-Meltagun-Storm Bolter-Storm Bolter,0.3943316810307263,0.2523054628799314,0.12845087752257486,0.08894426087931019,
Sternguard-Plasma Gun-Special Issue Boltgun-Boltgun,0.3614707076114993,0.2312800076399366,0.11774663772902712,0.0815322391393677,
Sternguard-Plasma Gun-Special Issue Boltgun-Combi-flamer,0.39761777837264983,0.2544080084039305,0.12952130150192948,0.08968546305330446,
Sternguard-Plasma Gun-Special Issue Boltgun-Combi-melta,0.4239065571080307,0.2712283725959263,0.13808469333676804,0.09561508044525831,
Sternguard-Plasma Gun-Special Issue Boltgun-Combi-plasma,0.41076216774033997,0.2628181904999282,0.13380299741934926,0.09265027174928142,
Sternguard-Plasma Gun-Special Issue Boltgun-Storm Bolter,0.36804290229534503,0.23548509868793577,0.11988748568773659,0.08301464348735613,
Sternguard-Plasma Gun-Combi-flamer-Boltgun,0.4206204597661078,0.26912582707192617,0.13701426935741343,0.09487387827126408,
Sternguard-Plasma Gun-Combi-flamer-Combi-flamer,0.45676753052725727,0.2922538278359198,0.14878893313031605,0.10302710218520095,
Sternguard-Plasma Gun-Combi-flamer-Combi-melta,0.4830563092626393,0.30907419202791603,0.1573523249651543,0.10895671957715508,
Sternguard-Plasma Gun-Combi-flamer-Combi-plasma,0.46991191989494835,0.30066400993191805,0.1530706290477349,0.10599191088117789,
Sternguard-Plasma Gun-Combi-flamer-Storm Bolter,0.427192654449953,0.2733309181199254,0.13915511731612293,0.09635628261925291,
Sternguard-Plasma Gun-Combi-melta-Boltgun,0.4731980172368727,0.3027665554559175,0.1541410530270899,0.10673311305517225,
Sternguard-Plasma Gun-Combi-melta-Combi-flamer,0.5093450879980228,0.3258945562199114,0.16591571679999267,0.11488633696910897,
Sternguard-Plasma Gun-Combi-melta-Combi-melta,0.5356338667334037,0.3427149204119061,0.174479108634831,0.1208159543610629,
Sternguard-Plasma Gun-Combi-melta-Combi-plasma,0.5224894773657114,0.33430473831590873,0.17019741271741182,0.11785114566508606,
Sternguard-Plasma Gun-Combi-melta-Storm Bolter,0.47977021192071573,0.30697164650391623,0.15628190098579975,0.10821551740316063,
Sternguard-Plasma Gun-Combi-plasma-Boltgun,0.4469092385014907,0.2859461912639223,0.14557766119225168,0.10080349566321829,
Sternguard-Plasma Gun-Combi-plasma-Combi-flamer,0.4830563092626393,0.30907419202791603,0.1573523249651543,0.10895671957715508,
Sternguard-Plasma Gun-Combi-plasma-Combi-melta,0.5093450879980228,0.3258945562199114,0.16591571679999267,0.11488633696910897,
Sternguard-Plasma Gun-Combi-plasma-Combi-plasma,0.4962006986303286,0.31748437412391295,0.16163402088257367,0.11192152827313201,
Sternguard-Plasma Gun-Combi-plasma-Storm Bolter,0.4534814331853353,0.2901512823119209,0.14771850915096163,0.1022859000112067,
Sternguard-Plasma Gun-Combi-grav-Boltgun,0.4600536278691813,0.2943563733599198,0.14985935710967094,0.10376830435919522,
Sternguard-Plasma Gun-Combi-grav-Combi-flamer,0.4962006986303286,0.31748437412391295,0.16163402088257367,0.11192152827313201,
Sternguard-Plasma Gun-Combi-grav-Combi-melta,0.5224894773657114,0.33430473831590873,0.17019741271741182,0.11785114566508606,
Sternguard-Plasma Gun-Combi-grav-Combi-plasma,0.5093450879980228,0.3258945562199114,0.16591571679999267,0.11488633696910897,
Sternguard-Plasma Gun-Combi-grav-Storm Bolter,0.46662582255302754,0.29856146440791875,0.15200020506838033,0.10525070870718362,
Sternguard-Plasma Gun-Storm Bolter-Boltgun,0.3614707076114993,0.2312800076399366,0.11774663772902712,0.0815322391393677,
Sternguard-Plasma Gun-Storm Bolter-Combi-flamer,0.39761777837264983,0.2544080084039305,0.12952130150192948,0.08968546305330446,
Sternguard-Plasma Gun-Storm Bolter-Combi-melta,0.4239065571080307,0.2712283725959263,0.13808469333676804,0.09561508044525831,
Sternguard-Plasma Gun-Storm Bolter-Combi-plasma,0.41076216774033997,0.2628181904999282,0.13380299741934926,0.09265027174928142,
Sternguard-Plasma Gun-Storm Bolter-Storm Bolter,0.36804290229534503,0.23548509868793577,0.11988748568773659,0.08301464348735613,
Sternguard-Heavy Flamer-Special Issue Boltgun-Boltgun,0.3877594863468815,0.2481003718319324,0.12631002956386536,0.08746185653132178,
Sternguard-Heavy Flamer-Special Issue Boltgun-Combi-flamer,0.4239065571080307,0.2712283725959263,0.13808469333676804,0.09561508044525831,
Sternguard-Heavy Flamer-Special Issue Boltgun-Combi-melta,0.4501953358434134,0.2880487367879212,0.14664808517160663,0.10154469783721236,
Sternguard-Heavy Flamer-Special Issue Boltgun-Combi-plasma,0.4370509464757215,0.27963855469192384,0.1423663892541873,0.09857988914123546,
Sternguard-Heavy Flamer-Special Issue Boltgun-Storm Bolter,0.3943316810307263,0.2523054628799314,0.12845087752257486,0.08894426087931019,
Sternguard-Heavy Flamer-Combi-flamer-Boltgun,0.4469092385014907,0.2859461912639223,0.14557766119225168,0.10080349566321829,
Sternguard-Heavy Flamer-Combi-flamer-Combi-flamer,0.4830563092626393,0.30907419202791603,0.1573523249651543,0.10895671957715508,
Sternguard-Heavy Flamer-Combi-flamer-Combi-melta,0.5093450879980228,0.3258945562199114,0.16591571679999267,0.11488633696910897,
Sternguard-Heavy Flamer-Combi-flamer-Combi-plasma,0.4962006986303286,0.31748437412391295,0.16163402088257367,0.11192152827313201,
Sternguard-Heavy Flamer-Combi-flamer-Storm Bolter,0.4534814331853353,0.2901512823119209,0.14771850915096163,0.1022859000112067,
Sternguard-Heavy Flamer-Combi-melta-Boltgun,0.49948679597225365,0.31958691964791247,0.16270444486192814,0.11266273044712602,
Sternguard-Heavy Flamer-Combi-melta-Combi-flamer,0.5356338667334037,0.3427149204119061,0.174479108634831,0.1208159543610629,
Sternguard-Heavy Flamer-Combi-melta-Combi-melta,0.5619226454687839,0.3595352846039018,0.18304250046966955,0.12674557175301698,
Sternguard-Heavy Flamer-Combi-melta-Combi-plasma,0.5487782561010934,0.35112510250790374,0.1787608045522501,0.12378076305703994,
Sternguard-Heavy Flamer-Combi-melta-Storm Bolter,0.5060589906560979,0.32379201069591146,0.1648452928206378,0.11414513479511484,
Sternguard-Heavy Flamer-Combi-plasma-Boltgun,0.4731980172368727,0.3027665554559175,0.1541410530270899,0.10673311305517225,
Sternguard-Heavy Flamer-Combi-plasma-Combi-flamer,0.5093450879980228,0.3258945562199114,0.16591571679999267,0.11488633696910897,
Sternguard-Heavy Flamer-Combi-plasma-Combi-melta,0.5356338667334037,0.3427149204119061,0.174479108634831,0.1208159543610629,
Sternguard-Heavy Flamer-Combi-plasma-Combi-plasma,0.5224894773657114,0.33430473831590873,0.17019741271741182,0.11785114566508606,
Sternguard-Heavy Flamer-Combi-plasma-Storm Bolter,0.47977021192071573,0.30697164650391623,0.15628190098579975,0.10821551740316063,
Sternguard-Heavy Flamer-Combi-grav-Boltgun,0.4863424066045634,0.3111767375519149,0.1584227489445092,0.10969792175114937,
Sternguard-Heavy Flamer-Combi-grav-Combi-flamer,0.5224894773657114,0.33430473831590873,0.17019741271741182,0.11785114566508606,
Sternguard-Heavy Flamer-Combi-grav-Combi-melta,0.5487782561010934,0.35112510250790374,0.1787608045522501,0.12378076305703994,
Sternguard-Heavy Flamer-Combi-grav-Combi-plasma,0.5356338667334037,0.3427149204119061,0.174479108634831,0.1208159543610629,
Sternguard-Heavy Flamer-Combi-grav-Storm Bolter,0.492914601288407,0.31538182859991387,0.16056359690321878,0.11118032609913782,
Sternguard-Heavy Flamer-Storm Bolter-Boltgun,0.3877594863468815,0.2481003718319324,0.12631002956386536,0.08746185653132178,
Sternguard-Heavy Flamer-Storm Bolter-Combi-flamer,0.4239065571080307,0.2712283725959263,0.13808469333676804,0.09561508044525831,
Sternguard-Heavy Flamer-Storm Bolter-Combi-melta,0.4501953358434134,0.2880487367879212,0.14664808517160663,0.10154469783721236,
Sternguard-Heavy Flamer-Storm Bolter-Combi-plasma,0.4370509464757215,0.27963855469192384,0.1423663892541873,0.09857988914123546,
Sternguard-Heavy Flamer-Storm Bolter-Storm Bolter,0.3943316810307263,0.2523054628799314,0.12845087752257486,0.08894426087931019,
Dreadnought-Assault Cannon-Storm Bolter,0.2852290182767136,0.16896517454544377,0.10787551540356238,0.13593026825203516,
Dreadnought-Assault Cannon-Missile Launcher,0.3427752237185067,0.20305463958531397,0.1296398737744562,0.1633547960572705,
Dreadnought-Assault Cannon-Heavy Flamer,0.32275915226049195,0.19119743435405492,0.12206966216718884,0.15381582986414516,
Dreadnought-Heavy Plasma Cannon-Storm Bolter,0.3077470986669811,0.1823045304306107,0.11639200346173824,0.14666160521930105,
Dreadnought-Heavy Plasma Cannon-Missile Launcher,0.3652933041087735,0.21639399547048072,0.1381563618326323,0.1740861330245365,
Dreadnought-Heavy Plasma Cannon-Heavy Flamer,0.3452772326507591,0.20453679023922178,0.13058615022536466,0.16454716683141116,
Dreadnought-Multi-melta-Storm Bolter,0.30024107187022503,0.17785807846888818,0.11355317410901283,0.14308449289687938,
Dreadnought-Multi-melta-Missile Launcher,0.3577872773120172,0.2119475435087585,0.1353175324799075,0.1705090207021147,
Dreadnought-Multi-melta-Heavy Flamer,0.3377712058540029,0.20009033827749942,0.12774732087263943,0.16097005450898916,
Dreadnought-Twin Lascannon-Storm Bolter,0.3577872773120172,0.2119475435087585,0.1353175324799075,0.1705090207021147,
Dreadnought-Twin Lascannon-Missile Launcher,0.41533348275381105,0.24603700854862895,0.15708189085080027,0.19793354850734948,
Dreadnought-Twin Lascannon-Heavy Flamer,0.39531741129579606,0.23417980331736968,0.14951167924353345,0.18839458231422457,
Ven Dreadnought-Assault Cannon-Storm Bolter,0.33526919692175167,0.19860818762359214,0.12680104442173096,0.15977768373484852,
Ven Dreadnought-Assault Cannon-Missile Launcher,0.39281540236354473,0.2326976526634624,0.148565402792625,0.1872022115400837,
Ven Dreadnought-Assault Cannon-Heavy Flamer,0.37279933090552975,0.2208404474322027,0.1409951911853573,0.17766324534695835,
Ven Dreadnought-Heavy Plasma Cannon-Storm Bolter,0.3577872773120172,0.2119475435087585,0.1353175324799075,0.1705090207021147,
Ven Dreadnought-Heavy Plasma Cannon-Missile Launcher,0.41533348275381105,0.24603700854862895,0.15708189085080027,0.19793354850734948,
Ven Dreadnought-Heavy Plasma Cannon-Heavy Flamer,0.39531741129579606,0.23417980331736968,0.14951167924353345,0.18839458231422457,
Ven Dreadnought-Multi-melta-Storm Bolter,0.35028125051526204,0.2075010915470362,0.13247870312718166,0.1669319083796928,
Ven Dreadnought-Multi-melta-Missile Launcher,0.4078274559570554,0.24159055658690679,0.15424306149807568,0.19435643618492762,
Ven Dreadnought-Multi-melta-Heavy Flamer,0.38781138449904073,0.22973335135564768,0.14667284989080814,0.1848174699918023,
Ven Dreadnought-Twin Lascannon-Storm Bolter,0.4078274559570554,0.24159055658690679,0.15424306149807568,0.19435643618492762,
Ven Dreadnought-Twin Lascannon-Missile Launcher,0.4653736613988479,0.27568002162677696,0.17600741986897006,0.22178096399016287,
Ven Dreadnought-Twin Lascannon-Heavy Flamer,0.44535758994083313,0.2638228163955176,0.16843720826170244,0.21224199779703753,
Contemptor - Kheres Pattern Assault Cannon,0.3452772326507591,0.20453679023922178,0.13058615022536466,0.16454716683141116,
Contemptor - Multi-melta,0.35028125051526204,0.2075010915470362,0.13247870312718166,0.1669319083796928,
Redemptor - Heavy Flamer- Heavy Onslaught Gatling Cannon-Storm Bolter,0.34285262084434476,0.20176430375793886,0.1281112733537582,0.16142865865288958,
Redemptor - Heavy Flamer- Heavy Onslaught Gatling Cannon-Fragstorm Grenade Launcher,0.3490863048596964,0.20543274564444688,0.13044056923291764,0.1643637251738511,
Redemptor - Heavy Flamer- Macro Plasma Incinerator-Storm Bolter,0.33506051582515534,0.19717875139980412,0.12519965350480888,0.15775982550168746,
Redemptor - Heavy Flamer- Macro Plasma Incinerator-Fragstorm Grenade Launcher,0.3412941998405069,0.20084719328631195,0.12752894938396842,0.16069489202264892,
Redemptor - Onslaught Gatling Cannon- Heavy Onslaught Gatling Cannon-Storm Bolter,0.3412941998405069,0.20084719328631195,0.12752894938396842,0.16069489202264892,
Redemptor - Onslaught Gatling Cannon- Heavy Onslaught Gatling Cannon-Fragstorm Grenade Launcher,0.34752788385585903,0.2045156351728202,0.12985824526312745,0.16362995854361054,
Redemptor - Onslaught Gatling Cannon- Macro Plasma Incinerator-Storm Bolter,0.33350209482131726,0.19626164092817647,0.12461732953501908,0.15702605887144683,
Redemptor - Onslaught Gatling Cannon- Macro Plasma Incinerator-Fragstorm Grenade Launcher,0.3397357788366691,0.1999300828146852,0.12694662541417812,0.15996112539240848,
Assault Centurions-Flamer-Hurricane Bolter,0.3522419232842422,0.2191875742057126,0.14334367036466208,0.1646694491003137,
Assault Centurions-Flamer-Centurion Assault Launcher,0.34754536430711835,0.21626507321630298,0.1414324214264669,0.16247385644564294,
Assault Centurions-Meltagun-Hurricane Bolter,0.4273868669182126,0.26594759003626434,0.1739236533757897,0.19979893157504713,
Assault Centurions-Meltagun-Centurion Assault Launcher,0.42269030794109114,0.26302508904685484,0.1720124044375947,0.19760333892037654,
Bikers-Flamer-Boltgun,0.26954847437165913,0.16502336766868003,0.09342740884901891,0.0873915405822513,
Bikers-Flamer-Combi-flamer,0.2860208811388161,0.17510812902621026,0.09913686161201452,0.09273213472894436,
Bikers-Flamer-Combi-melta,0.29800081333311174,0.18244250092259615,0.10328919089419328,0.09661620319926659,
Bikers-Flamer-Combi-plasma,0.2920108472359642,0.17877531497440316,0.10121302625310376,0.09467416896410573,
Bikers-Flamer-Storm Bolter,0.27254345742023267,0.16685696064277641,0.09446549116956382,0.08836255769983177,
Bikers-Grav-gun-Boltgun,0.2875183726631027,0.1760249255132588,0.099655902772287,0.09321764328773455,
Bikers-Grav-gun-Combi-flamer,0.30399077943025987,0.18610968687078938,0.1053653555352824,0.09855823743442788,
Bikers-Grav-gun-Combi-melta,0.31597071162455637,0.1934440587671746,0.10951768481746091,0.1024423059047501,
Bikers-Grav-gun-Combi-plasma,0.3099807455274075,0.18977687281898212,0.10744152017637221,0.10050027166958891,
Bikers-Grav-gun-Storm Bolter,0.2905133557116769,0.17785851848735523,0.10069398509283148,0.09418866040531525,
Bikers-Meltagun-Boltgun,0.293508338760251,0.17969211146145148,0.1017320674133763,0.09515967752289581,
Bikers-Meltagun-Combi-flamer,0.3099807455274075,0.18977687281898212,0.10744152017637221,0.10050027166958891,
Bikers-Meltagun-Combi-melta,0.3219606777217037,0.19711124471536795,0.11159384945855055,0.10438434013991124,
Bikers-Meltagun-Combi-plasma,0.31597071162455637,0.1934440587671746,0.10951768481746091,0.1024423059047501,
Bikers-Meltagun-Storm Bolter,0.29650332180882427,0.181525704435548,0.1027701497339209,0.09613069464047627,
Bikers-Plasma Gun-Boltgun,0.2815284065659548,0.17235773956506575,0.09757973813119737,0.09127560905257362,
Bikers-Plasma Gun-Combi-flamer,0.29800081333311174,0.18244250092259615,0.10328919089419328,0.09661620319926659,
Bikers-Plasma Gun-Combi-melta,0.3099807455274075,0.18977687281898212,0.10744152017637221,0.10050027166958891,
Bikers-Plasma Gun-Combi-plasma,0.30399077943025987,0.18610968687078938,0.1053653555352824,0.09855823743442788,
Bikers-Plasma Gun-Storm Bolter,0.2845233896145288,0.1741913325391622,0.09861782045174208,0.09224662617015414,
Land Speeder-Heavy Bolter-Assault Cannon,0.35186063281866314,0.2179684699409084,0.13820798425468497,0.16252338589950785,
Land Speeder-Heavy Bolter-Heavy Flamer,0.33792555825158604,0.2093360552897833,0.13273440071984582,0.15608681616091322,
Land Speeder-Heavy Bolter-Typhoon Missile Launcher,0.45288992342996065,0.28055347616156606,0.1778914648822677,0.20918851650431727,
Land Speeder-Multi-melta-Assault Cannon,0.41108469972873507,0.2546562322081898,0.16147071427775075,0.18987880728853376,
Land Speeder-Multi-melta-Heavy Flamer,0.3971496251616577,0.24602381755706515,0.15599713074291213,0.18344223754993932,
Land Speeder-Multi-melta-Typhoon Missile Launcher,0.5121139903400329,0.3172412384288469,0.2011541949053331,0.23654393789334352,
Attack Bike - Heavy Bolter,0.18952590582921944,0.1273986639266323,0.08721570124966593,0.1046148459378928,
Attack Bike - Multi-melta,0.26112458136470235,0.17552704807669278,0.12016385505509518,0.14413600995887413,
Scout Bikes - Twin Boltgun - 2,0.25605010689189917,0.16470397155863636,0.09335958014186893,0.08698804929429912,
Scout Bikes - Twin Boltgun - 3,0.2705063794109461,0.16606337797427514,0.0932460330969687,0.08579643218067866,
Scout Bikes - Twin Boltgun - 6,0.2732435682712902,0.16752674502216436,0.0926909971856771,0.08528573913198415,
Scout Bikes - Astartes Grenade Launcher - 2,0.3191857496871625,0.20531590975117686,0.11637975058780894,0.10843715733946867,
Scout Bikes - Astartes Grenade Launcher - 3,0.3212263255504991,0.19720026134445148,0.11072966430265012,0.10188326321455606,
Scout Bikes - Astartes Grenade Launcher - 6,0.31742067212353425,0.19461190739101747,0.10767696679054722,0.099074451446736,
Interceptors - Assault Bolter,0.5273903873007136,0.32278147994538847,0.18637228536837175,0.1747830811645026,
Interceptors - Plasma Exterminator,0.755926221797689,0.4626534545883902,0.26713360902799976,0.2505224163357871,
Devestators - Grav-cannon and Grav-amp - Boltgun,0.5816392295203199,0.37215055774789874,0.1894650443457982,0.1311927847969825,
Devestators - Grav-cannon and Grav-amp - Combi-flamer,0.6177863002814711,0.3952785585118919,0.20123970811870082,0.1393460087109192,
Devestators - Grav-cannon and Grav-amp - Combi-melta,0.6440750790168535,0.4120989227038873,0.2098030999535392,0.1452756261028732,
Devestators - Grav-cannon and Grav-amp - Combi-plasma,0.6309306896491617,0.40368874060788995,0.20552140403612018,0.1423108174068965,
Devestators - Grav-cannon and Grav-amp - Storm Bolter,0.5882114242041663,0.37635564879589634,0.1916058923045076,0.13267518914497106,
Devestators - Heavy Bolter - Boltgun,0.34504022090188513,0.2207672800199397,0.112394517832253,0.07782622826939646,
Devestators - Heavy Bolter - Combi-flamer,0.381187291663034,0.24389528078393305,0.12416918160515576,0.08597945218333325,
Devestators - Heavy Bolter - Combi-melta,0.4074760703984175,0.26071564497592875,0.13273257343999423,0.09190906957528731,
Devestators - Heavy Bolter - Combi-plasma,0.3943316810307263,0.2523054628799314,0.12845087752257486,0.08894426087931019,
Devestators - Heavy Bolter - Storm Bolter,0.3516124155857316,0.22497237106793858,0.11453536579096292,0.07930863261738486,
Devestators - Lascannon - Boltgun,0.542206061417249,0.34692001145990514,0.17661995659354024,0.12229835870905159,
Devestators - Lascannon - Combi-flamer,0.5783531321783986,0.37004801222389927,0.18839462036644325,0.130451582622988,
Devestators - Lascannon - Combi-melta,0.6046419109137805,0.38686837641589455,0.19695801220128148,0.13638120001494233,
Devestators - Lascannon - Combi-plasma,0.5914975215460901,0.3784581943198963,0.1926763162838629,0.13341639131896535,
Devestators - Lascannon - Storm Bolter,0.5487782561010934,0.35112510250790374,0.1787608045522501,0.12378076305703994,
Devestators - Missile Launcher - Boltgun,0.542206061417249,0.34692001145990514,0.17661995659354024,0.12229835870905159,
Devestators - Missile Launcher - Combi-flamer,0.5783531321783986,0.37004801222389927,0.18839462036644325,0.130451582622988,
Devestators - Missile Launcher - Combi-melta,0.6046419109137805,0.38686837641589455,0.19695801220128148,0.13638120001494233,
Devestators - Missile Launcher - Combi-plasma,0.5914975215460901,0.3784581943198963,0.1926763162838629,0.13341639131896535,
Devestators - Missile Launcher - Storm Bolter,0.5487782561010934,0.35112510250790374,0.1787608045522501,0.12378076305703994,
Devestators - Multi-melta - Boltgun,0.5684948401526279,0.36374037565190087,0.18518334842837902,0.1282279761010054,
Devestators - Multi-melta - Combi-flamer,0.6046419109137805,0.38686837641589455,0.19695801220128148,0.13638120001494233,
Devestators - Multi-melta - Combi-melta,0.6309306896491617,0.40368874060788995,0.20552140403612018,0.1423108174068965,
Devestators - Multi-melta - Combi-plasma,0.6177863002814711,0.3952785585118919,0.20123970811870082,0.1393460087109192,
Devestators - Multi-melta - Storm Bolter,0.5750670348364753,0.3679454666998997,0.18732419638708883,0.1297103804489941,
Devestators - Plasma Cannon - Boltgun,0.48962850394648594,0.3132792830759139,0.15949317292386384,0.11043912392514339,
Devestators - Plasma Cannon - Combi-flamer,0.5257755747076354,0.3364072838399083,0.1712678366967667,0.11859234783908042,
